ExpId,DeviceIDHash,session,time_session,cnt_pay_session,total_actions,PaySuccess,viewOffers,viewCarts,from_outside
247,7935195716549729994,6,16.0,1,5,True,True,True,False
247,7935195716549729994,7,0.0,0,1,False,False,False,False
247,7935195716549729994,8,805.0,1,6,True,True,True,False
247,7935558698316724759,1,0.0,0,1,False,False,False,False
247,7935558698316724759,2,0.0,0,1,False,False,False,False
247,7935558698316724759,3,181.0,5,12,True,True,True,False
247,7935558698316724759,4,0.0,0,1,False,False,False,False
247,7935558698316724759,5,58.0,0,6,False,True,True,False
247,7935558698316724759,6,323.0,4,10,True,True,True,False
247,7935558698316724759,7,20.0,1,4,True,True,True,False
247,7935558698316724759,8,7.0,0,2,False,True,False,False
247,7935558698316724759,9,5.0,0,2,False,True,False,False
247,7935558698316724759,10,0.0,0,1,False,True,False,True
247,7938071744207061518,1,1167.0,0,14,False,False,False,False
247,7938071744207061518,2,732.0,0,8,False,False,False,False
247,7939747556084232140,1,101.0,0,3,False,False,False,False
247,7939747556084232140,2,9.0,1,5,True,True,True,False
247,7939747556084232140,3,145.0,0,3,False,True,False,True
247,7939747556084232140,4,83.0,2,9,True,True,True,False
247,7939747556084232140,5,11.0,2,7,True,True,True,False
247,7939747556084232140,6,1383.0,0,20,False,True,False,False
247,7939747556084232140,7,878.0,0,16,False,False,False,False
247,7939747556084232140,8,217.0,0,5,False,False,False,False
247,7939747556084232140,9,2675.0,0,6,False,False,False,False
247,7939747556084232140,10,44.0,5,13,True,True,True,False
247,7939747556084232140,11,12.0,1,5,True,True,True,False
247,7939747556084232140,12,1926.0,1,15,True,True,True,False
247,7939747556084232140,13,321.0,2,9,True,True,True,False
247,7939747556084232140,14,2129.0,0,8,False,False,False,False
247,7939747556084232140,15,137.0,0,2,False,False,False,False
247,7944040803565993730,1,17.0,0,2,False,False,False,False
247,7944040803565993730,2,18.0,1,4,True,True,True,True
247,7945094643478752229,1,489.0,0,4,False,False,False,False
247,7945094643478752229,2,599.0,0,5,False,False,False,False
247,7945094643478752229,3,151.0,0,2,False,False,False,False
247,7945094643478752229,4,0.0,0,1,False,False,False,False
247,7945094643478752229,5,2278.0,0,6,False,False,False,False
247,7962370797737085275,1,0.0,0,1,False,False,False,False
247,7964402433748787296,1,234.0,0,3,False,False,False,False
247,7968994188742037558,1,0.0,0,1,False,False,False,False
247,7968994188742037558,2,20.0,0,3,False,False,False,False
247,7968994188742037558,3,0.0,0,1,False,False,False,False
247,7968994188742037558,4,118.0,0,5,False,False,False,False
247,7968994188742037558,5,0.0,0,1,False,False,False,False
247,7968994188742037558,6,368.0,0,3,False,False,False,False
247,7968994188742037558,7,0.0,0,1,False,False,False,False
247,7968994188742037558,8,0.0,0,1,False,False,False,False
247,7968994188742037558,9,0.0,0,1,False,False,False,False
247,7968994188742037558,10,208.0,0,6,False,False,False,False
247,7970558449771374202,1,264.0,3,11,True,True,True,False
247,7970558449771374202,2,75.0,1,6,True,True,True,False
247,7970558449771374202,3,0.0,0,1,False,True,False,True
247,7970558449771374202,4,17.0,1,5,True,True,True,False
247,7970558449771374202,5,27.0,3,9,True,True,True,False
247,7970558449771374202,6,8.0,0,3,False,True,False,True
247,7970558449771374202,7,0.0,0,1,False,True,False,True
247,7970558449771374202,8,38.0,2,7,True,True,True,False
247,7971505700009454369,1,0.0,0,1,False,False,False,False
247,7971505700009454369,2,157.0,0,2,False,False,False,False
247,7971964193132069265,1,42.0,0,2,False,False,False,False
247,7971964193132069265,2,102.0,0,2,False,False,False,False
247,7971964193132069265,3,0.0,0,1,False,False,False,False
247,7975400430002427873,1,7.0,1,5,True,True,True,False
247,7975400430002427873,2,332.0,2,14,True,True,True,False
247,7977850525303229761,1,5.0,1,5,True,True,True,False
247,7977850525303229761,2,1430.0,1,5,True,True,True,False
247,7977850525303229761,3,6.0,1,5,True,True,True,False
247,7977850525303229761,4,8.0,1,5,True,True,True,False
247,7979480240424386067,1,539.0,0,4,False,False,False,False
247,7979480240424386067,2,0.0,0,1,False,False,False,False
247,7979480240424386067,3,262.0,0,2,False,False,False,False
247,7979480240424386067,4,251.0,0,3,False,False,False,False
247,7980064927529100411,1,2.0,0,2,False,True,False,False
247,7980064927529100411,2,3.0,0,2,False,True,False,False
247,7980064927529100411,3,31.0,0,3,False,True,False,False
247,7980064927529100411,4,3.0,0,2,False,True,False,False
247,7980064927529100411,5,82.0,12,27,True,True,True,False
247,7980064927529100411,6,3.0,0,2,False,True,False,False
247,7980064927529100411,7,1721.0,12,30,True,True,True,False
247,7980064927529100411,8,60.0,2,7,True,True,True,False
247,7980064927529100411,9,392.0,1,6,True,True,True,False
247,7980064927529100411,10,3.0,0,2,False,True,False,False
247,7980064927529100411,11,2.0,0,2,False,True,False,False
247,7980064927529100411,12,24.0,1,4,True,True,True,False
247,7980064927529100411,13,2.0,0,2,False,True,False,False
247,7980064927529100411,14,2.0,0,2,False,True,False,False
247,7980064927529100411,15,24.0,0,3,False,True,False,False
247,7980064927529100411,16,4.0,0,2,False,True,False,False
247,7980064927529100411,17,4.0,1,5,True,True,True,False
247,7980064927529100411,18,248.0,1,7,True,True,True,True
247,7980064927529100411,19,2.0,0,2,False,True,False,False
247,7980064927529100411,20,3.0,0,2,False,True,False,False
247,7980064927529100411,21,1181.0,1,5,True,True,True,False
247,7980064927529100411,22,3.0,0,2,False,True,False,False
247,7980064927529100411,23,2.0,0,2,False,True,False,False
247,7980064927529100411,24,22.0,0,3,False,True,False,False
247,7980064927529100411,25,31.0,0,3,False,True,False,False
247,7982384314356586506,1,460.0,2,12,True,True,True,False
247,7982384314356586506,2,173.0,0,7,False,True,False,False
247,7984672678297688740,1,4874.0,3,53,True,True,True,False
247,7984672678297688740,2,19.0,0,2,False,True,True,True
247,7984672678297688740,3,61.0,0,3,False,True,True,True
247,7984672678297688740,4,488.0,2,8,True,True,True,True
247,7984672678297688740,5,132.0,0,5,False,True,True,True
247,7984672678297688740,6,28.0,1,3,True,True,True,True
247,7984672678297688740,7,592.0,0,11,False,True,True,False
247,7984672678297688740,8,815.0,10,28,True,True,True,True
247,7984672678297688740,9,49.0,0,3,False,True,False,False
247,8003284968498909777,1,25.0,0,3,False,False,False,False
247,8003284968498909777,2,8.0,0,2,False,True,False,False
247,8003284968498909777,3,0.0,0,1,False,True,False,True
247,8003284968498909777,4,43.0,0,3,False,True,False,False
247,8003284968498909777,5,22.0,1,5,True,True,True,False
247,8003284968498909777,6,26.0,0,2,False,True,False,True
247,8003284968498909777,7,52.0,0,3,False,True,False,False
247,8003284968498909777,8,222.0,0,9,False,True,False,False
247,8003284968498909777,9,0.0,0,1,False,False,False,False
247,8003284968498909777,10,6.0,0,2,False,True,False,False
247,8003284968498909777,11,6.0,0,2,False,True,False,False
247,8003284968498909777,12,15.0,2,5,True,True,True,True
247,8003284968498909777,13,12.0,0,2,False,True,False,True
247,8003284968498909777,14,99.0,0,7,False,True,False,False
247,8003284968498909777,15,62.0,0,3,False,True,False,False
247,8003284968498909777,16,175.0,0,12,False,True,False,False
247,8003284968498909777,17,9.0,0,2,False,True,False,False
247,8005753485514903385,1,0.0,0,1,False,True,False,True
247,8006217621820912875,1,344.0,0,5,False,False,False,False
247,8006217621820912875,2,1169.0,0,29,False,False,False,False
247,8006217621820912875,3,1074.0,0,18,False,False,False,False
247,8006217621820912875,4,0.0,0,1,False,False,False,False
247,8006217621820912875,5,2454.0,0,47,False,False,False,False
247,8006217621820912875,6,675.0,0,12,False,False,False,False
247,8012620272409594699,1,757.0,0,7,False,True,False,False
247,8012620272409594699,2,0.0,0,1,False,False,False,False
247,8012620272409594699,3,42.0,1,6,True,True,True,False
247,8012620272409594699,4,101.0,0,3,False,True,False,False
247,8012620272409594699,5,27.0,1,6,True,True,True,False
247,8012620272409594699,6,26.0,1,6,True,True,True,True
247,8012620272409594699,7,128.0,1,8,True,True,True,True
247,8016488060866860105,1,161.0,0,7,False,False,False,False
247,8016488060866860105,2,121.0,0,3,False,False,False,False
247,8016488060866860105,3,45.0,0,2,False,False,False,False
247,8016488060866860105,4,1881.0,0,3,False,False,False,False
247,8016488060866860105,5,283.0,0,2,False,False,False,False
247,8016488060866860105,6,56.0,0,2,False,False,False,False
247,8016534965909266602,1,0.0,0,1,False,False,False,False
247,8016534965909266602,2,54.0,0,2,False,False,False,False
247,8016534965909266602,3,72.0,0,3,False,False,False,False
247,8016534965909266602,4,0.0,0,1,False,False,False,False
247,8016534965909266602,5,0.0,0,1,False,False,False,False
247,8016534965909266602,6,357.0,0,4,False,False,False,False
247,8016534965909266602,7,0.0,0,1,False,False,False,False
247,8016534965909266602,8,0.0,0,1,False,False,False,False
247,8016534965909266602,9,163.0,0,3,False,True,False,False
247,8016534965909266602,10,0.0,0,1,False,False,False,False
247,8016534965909266602,11,0.0,0,1,False,False,False,False
247,8016534965909266602,12,0.0,0,1,False,False,False,False
247,8016534965909266602,13,67.0,0,2,False,False,False,False
247,8026098042912885716,1,369.0,0,6,False,True,False,False
247,8026098042912885716,2,12.0,1,5,True,True,True,False
247,8026098042912885716,3,4.0,0,2,False,True,False,False
247,8026098042912885716,4,5.0,0,2,False,True,False,False
247,8026098042912885716,5,12.0,0,3,False,True,False,False
247,8026098042912885716,6,50.0,1,5,True,True,True,False
247,8026098042912885716,7,5.0,0,2,False,True,False,False
247,8026098042912885716,8,71.0,1,5,True,True,True,False
247,8026098042912885716,9,0.0,0,1,False,True,False,True
247,8026098042912885716,10,58.0,1,6,True,True,True,False
247,8026098042912885716,11,32.0,0,3,False,True,False,False
247,8029893342323655243,1,834.0,0,10,False,True,False,False
247,8029893342323655243,2,71.0,0,2,False,False,False,False
247,8029893342323655243,3,0.0,0,1,False,False,False,False
247,8029893342323655243,4,0.0,0,1,False,False,False,False
247,8029893342323655243,5,11.0,1,4,True,True,True,False
247,8029893342323655243,6,568.0,0,3,False,False,False,False
247,8029893342323655243,7,84.0,0,2,False,False,False,False
247,8029893342323655243,8,81.0,2,6,True,True,True,False
247,8029893342323655243,9,0.0,0,1,False,False,False,False
247,8029893342323655243,10,237.0,0,4,False,False,False,False
247,8029893342323655243,11,10.0,1,4,True,True,True,False
247,8029893342323655243,12,322.0,0,4,False,True,False,False
247,8029893342323655243,13,1748.0,0,2,False,False,False,False
247,8029893342323655243,14,0.0,0,1,False,False,False,False
247,8029893342323655243,15,1369.0,0,4,False,False,False,False
247,8029893342323655243,16,801.0,1,7,True,True,True,False
247,8030362956487106589,1,38.0,2,7,True,True,True,False
247,8030362956487106589,2,19.0,1,5,True,True,True,False
247,8030362956487106589,3,49.0,0,3,False,True,False,False
247,8036336617022688206,1,2472.0,0,8,False,False,False,False
247,8037263541858200996,1,87.0,0,5,False,True,False,False
247,8037263541858200996,2,266.0,0,11,False,True,False,False
247,8037263541858200996,3,274.0,0,10,False,True,False,False
247,8037263541858200996,4,117.0,0,3,False,True,False,False
247,8037263541858200996,5,99.0,3,8,True,False,True,True
247,8037263541858200996,6,40.0,2,7,True,True,True,False
247,8037263541858200996,7,62.0,0,4,False,True,False,True
247,8037263541858200996,8,18.0,1,6,True,True,True,False
247,8037263541858200996,9,30.0,1,7,True,True,True,False
247,8037263541858200996,10,0.0,0,1,False,False,False,False
247,8038978653690209956,1,1657.0,0,11,False,True,True,False
247,8038978653690209956,2,0.0,0,1,False,False,False,False
247,8038978653690209956,3,329.0,1,5,True,True,True,False
247,8038978653690209956,4,7.0,1,4,True,True,True,False
247,8038978653690209956,5,2.0,0,2,False,True,False,False
247,8038978653690209956,6,8.0,1,4,True,True,True,False
247,8038978653690209956,7,98.0,2,7,True,True,True,False
247,8039133903955652950,1,2359.0,0,12,False,False,False,False
247,8053226986683644992,1,679.0,1,6,True,True,True,False
247,8053226986683644992,2,5.0,0,2,False,True,False,False
247,8053226986683644992,3,597.0,1,14,True,True,True,False
247,8053226986683644992,4,0.0,0,1,False,False,False,False
247,8053226986683644992,5,595.0,1,8,True,True,True,False
247,8053226986683644992,6,217.0,0,7,False,False,False,False
247,8053226986683644992,7,589.0,1,11,True,True,True,True
247,8053226986683644992,8,0.0,0,1,False,False,False,False
247,8053642028543447582,1,391.0,19,41,True,True,True,False
247,8053642028543447582,2,25.0,0,3,False,True,False,True
247,8053642028543447582,3,23.0,2,8,True,True,True,False
247,8056993866328083291,1,125.0,1,8,True,True,True,False
247,8056993866328083291,2,6.0,0,2,False,True,False,False
247,8056993866328083291,3,38.0,1,5,True,True,True,False
247,8056993866328083291,4,148.0,0,2,False,True,False,True
247,8056993866328083291,5,666.0,1,5,True,True,True,False
247,8056993866328083291,6,110.0,1,7,True,True,True,False
247,8056993866328083291,7,12.0,0,2,False,True,False,False
247,8056993866328083291,8,0.0,0,1,False,False,False,False
247,8056993866328083291,9,89.0,0,3,False,False,False,False
247,8056993866328083291,10,83.0,0,2,False,False,False,False
247,8058982849220588906,1,48.0,0,3,False,False,False,False
247,8058982849220588906,2,0.0,0,1,False,False,False,False
247,8058982849220588906,3,1343.0,0,3,False,False,False,False
247,8058982849220588906,4,0.0,0,1,False,False,False,False
247,8058982849220588906,5,0.0,0,1,False,False,False,False
247,8058982849220588906,6,2727.0,0,5,False,False,False,False
247,8059769296163008703,1,0.0,0,1,False,False,False,False
247,8059769296163008703,2,185.0,0,5,False,False,False,False
247,8059769296163008703,3,1638.0,0,6,False,False,False,False
247,8059769296163008703,4,0.0,0,1,False,False,False,False
247,8064243745373767438,1,735.0,0,13,False,True,False,False
247,8064243745373767438,2,6.0,0,2,False,False,False,False
247,8071397669512236988,1,0.0,0,1,False,False,False,False
247,8071501282247284219,1,67.0,0,3,False,False,False,False
247,8071501282247284219,2,713.0,0,6,False,False,False,False
247,8071501282247284219,3,1522.0,0,8,False,False,False,False
247,8071501282247284219,4,955.0,0,6,False,False,False,False
247,8071501282247284219,5,38.0,0,2,False,False,False,False
247,8071501282247284219,6,863.0,0,6,False,False,False,False
247,8071501282247284219,7,590.0,0,8,False,False,False,False
247,8071501282247284219,8,0.0,0,1,False,False,False,False
247,8071501282247284219,9,1021.0,0,29,False,False,False,False
247,8071501282247284219,10,5.0,0,2,False,False,False,False
247,8071501282247284219,11,557.0,0,6,False,False,False,False
247,8071501282247284219,12,4353.0,0,15,False,False,False,False
247,8071501282247284219,13,97.0,0,2,False,False,False,False
247,8074317600658356768,1,0.0,0,1,False,True,False,True
247,8074317600658356768,2,92.0,0,3,False,True,False,True
247,8074317600658356768,3,9.0,0,2,False,True,False,False
247,8074317600658356768,4,0.0,0,1,False,True,False,True
247,8074317600658356768,5,27.0,0,2,False,True,False,True
247,8074317600658356768,6,24.0,1,5,True,True,True,True
247,8074317600658356768,7,9.0,0,2,False,True,False,False
247,8074317600658356768,8,310.0,0,3,False,True,False,True
247,8074317600658356768,9,0.0,0,1,False,True,False,True
247,8074317600658356768,10,0.0,0,1,False,True,False,True
247,8074317600658356768,11,0.0,0,1,False,True,False,True
247,8074317600658356768,12,340.0,0,3,False,True,False,False
247,8074317600658356768,13,0.0,0,1,False,True,False,True
247,8082541732968468799,1,0.0,0,1,False,False,False,False
247,8082541732968468799,2,1229.0,2,8,True,True,True,False
247,8087553844272650070,1,237.0,1,8,True,True,True,False
247,8087553844272650070,2,36.0,0,3,False,True,False,True
247,8087553844272650070,3,85.0,1,7,True,True,True,False
247,8087553844272650070,4,25.0,1,5,True,True,True,False
247,8087553844272650070,5,22.0,1,5,True,True,True,False
247,8092568022639166769,1,116.0,1,3,True,True,True,True
247,8092568022639166769,2,8.0,1,3,True,True,True,True
247,8092568022639166769,3,0.0,0,1,False,True,False,True
247,8092568022639166769,4,8.0,1,3,True,True,True,True
247,8092568022639166769,5,8.0,2,5,True,True,True,True
247,8092568022639166769,6,3.0,1,3,True,True,True,True
247,8092568022639166769,7,275.0,1,3,True,True,True,True
247,8092568022639166769,8,5.0,1,3,True,False,True,True
247,8098605970698575090,1,55.0,0,2,False,False,False,False
247,8098605970698575090,2,92.0,0,3,False,False,False,False
247,8098605970698575090,3,8.0,0,2,False,False,False,False
247,8098605970698575090,4,13.0,0,3,False,False,False,False
247,8098605970698575090,5,0.0,0,1,False,False,False,False
247,8101588829907918400,1,41.0,0,3,False,False,False,False
247,8102306339556665495,1,36.0,2,6,True,True,True,False
247,8108897223490300436,1,722.0,0,10,False,True,False,False
247,8108897223490300436,2,226.0,0,5,False,True,False,False
247,8110163251586006758,1,34.0,0,2,False,False,False,False
247,8110163251586006758,2,69.0,0,3,False,False,False,False
247,8111734619558428480,1,386.0,0,3,False,False,False,False
247,8111734619558428480,2,275.0,0,5,False,False,False,False
247,8121123874716436068,1,233.0,0,5,False,False,False,False
247,8138364668941170201,1,7.0,1,4,True,True,True,False
247,8138364668941170201,2,9.0,1,4,True,True,True,False
247,8138364668941170201,3,35.0,1,4,True,True,True,False
247,8138364668941170201,4,6.0,1,4,True,True,True,False
247,8138364668941170201,5,9.0,1,4,True,True,True,False
247,8138364668941170201,6,217.0,0,3,False,True,False,True
247,8138364668941170201,7,0.0,0,1,False,False,False,False
247,8139584978936500733,1,9.0,1,5,True,True,True,False
247,8139584978936500733,2,0.0,0,1,False,False,False,False
247,8140776447850438862,1,62.0,1,5,True,True,True,False
247,8140776447850438862,2,1114.0,7,20,True,True,True,False
247,8140776447850438862,3,7.0,0,2,False,True,False,False
247,8140776447850438862,4,74.0,0,6,False,True,False,False
247,8140776447850438862,5,4.0,0,2,False,True,False,False
247,8140776447850438862,6,305.0,7,19,True,True,True,False
247,8140776447850438862,7,176.0,1,3,True,True,True,True
247,8140776447850438862,8,32.0,0,3,False,True,False,False
247,8149552824213934775,1,266.0,0,5,False,True,False,False
247,8149552824213934775,2,6.0,0,2,False,True,False,False
247,8149552824213934775,3,0.0,0,1,False,False,False,False
247,8149552824213934775,4,11.0,2,7,True,True,True,False
247,8149552824213934775,5,914.0,0,3,False,True,False,False
247,8149552824213934775,6,10.0,0,3,False,True,False,False
247,8149552824213934775,7,21.0,0,3,False,True,False,False
247,8149552824213934775,8,13.0,2,7,True,True,True,False
247,8149552824213934775,9,0.0,0,1,False,False,False,False
247,8149552824213934775,10,5.0,0,2,False,True,False,False
247,8149552824213934775,11,530.0,0,3,False,True,False,False
247,8149552824213934775,12,9.0,1,5,True,True,True,False
247,8151171791094472646,1,388.0,0,6,False,False,False,False
247,8151171791094472646,2,306.0,0,8,False,False,False,False
247,8151171791094472646,3,14.0,0,2,False,False,False,False
247,8151171791094472646,4,2841.0,0,14,False,False,False,False
247,8151171791094472646,5,726.0,0,3,False,False,False,False
247,8151171791094472646,6,293.0,0,2,False,False,False,False
247,8151171791094472646,7,213.0,0,4,False,False,False,False
247,8155357846588359356,1,425.0,0,12,False,False,False,False
247,8155357846588359356,2,177.0,0,4,False,False,False,False
247,8159065796035260641,1,0.0,0,1,False,False,False,False
247,8159065796035260641,2,655.0,0,2,False,False,False,False
247,8159065796035260641,3,734.0,0,8,False,False,False,False
247,8159065796035260641,4,1853.0,0,7,False,False,False,False
247,8159065796035260641,5,350.0,0,5,False,False,False,False
247,8159065796035260641,6,124.0,0,3,False,False,False,False
247,8159065796035260641,7,519.0,0,5,False,False,False,False
247,8159065796035260641,8,314.0,0,4,False,False,False,False
247,8159065796035260641,9,4064.0,0,6,False,False,False,False
247,8159065796035260641,10,0.0,0,1,False,False,False,False
247,8159065796035260641,11,0.0,0,1,False,False,False,False
247,8159065796035260641,12,0.0,0,1,False,False,False,False
247,8162793946935005204,1,259.0,0,2,False,False,False,False
247,8163333119242446371,1,62.0,0,2,False,False,False,False
247,8163333119242446371,2,90.0,0,5,False,False,False,False
247,8164695855655384718,1,326.0,0,3,False,False,False,False
247,8164695855655384718,2,324.0,0,7,False,False,False,False
247,8164695855655384718,3,234.0,0,5,False,False,False,False
247,8164695855655384718,4,153.0,0,2,False,False,False,False
247,8164821368561674670,1,0.0,0,1,False,False,False,False
247,8166292340099655212,1,85.0,0,2,False,False,False,False
247,8166292340099655212,2,7.0,0,2,False,False,False,False
247,8166664895418073297,1,1761.0,5,26,True,True,True,True
247,8166664895418073297,2,0.0,0,1,False,True,False,True
247,8166664895418073297,3,308.0,1,6,True,True,True,True
247,8166664895418073297,4,0.0,0,1,False,True,False,True
247,8166664895418073297,5,0.0,0,1,False,True,False,True
247,8166664895418073297,6,11.0,1,3,True,True,True,True
247,8167325863593735048,1,1323.0,0,3,False,True,False,False
247,8167325863593735048,2,1332.0,0,4,False,False,False,False
247,8169912674018207278,1,199.0,0,5,False,False,False,False
247,8169912674018207278,2,732.0,0,5,False,False,False,False
247,8171002061480542247,1,1386.0,0,5,False,False,False,False
247,8174721104118843005,1,0.0,0,1,False,False,False,False
247,8176148162214756712,1,49.0,0,5,False,True,False,False
247,8177272759144174786,1,780.0,0,9,False,False,False,False
247,8177272759144174786,2,115.0,0,3,False,False,False,False
247,8183720708148036615,1,2240.0,0,11,False,False,False,False
247,8183720708148036615,2,0.0,0,1,False,False,False,False
247,8183720708148036615,3,463.0,0,2,False,False,False,False
247,8183720708148036615,4,298.0,0,2,False,False,False,False
247,8183720708148036615,5,3093.0,0,8,False,False,False,False
247,8183993768433290804,1,226.0,0,5,False,False,False,False
247,8183993768433290804,2,753.0,0,2,False,False,False,False
247,8183993768433290804,3,1570.0,0,2,False,False,False,False
247,8183993768433290804,4,37.0,0,3,False,False,False,False
247,8185899898731304456,1,6.0,0,2,False,True,False,False
247,8185899898731304456,2,0.0,0,1,False,True,False,True
247,8185899898731304456,3,0.0,0,1,False,False,False,False
247,8185899898731304456,4,0.0,0,1,False,False,False,False
247,8185899898731304456,5,0.0,0,1,False,False,False,False
247,8185899898731304456,6,5.0,1,3,True,True,True,True
247,8185899898731304456,7,246.0,0,7,False,True,False,False
247,8185899898731304456,8,9.0,1,5,True,True,True,False
247,8185899898731304456,9,88.0,0,3,False,True,False,True
247,8192783670889455257,1,2.0,0,2,False,True,False,False
247,8192783670889455257,2,508.0,78,166,True,True,True,False
247,8192783670889455257,3,53.0,0,6,False,True,False,False
247,8192783670889455257,4,138.0,0,8,False,True,True,False
247,8192783670889455257,5,219.0,31,67,True,True,True,False
247,8192783670889455257,6,0.0,0,1,False,False,False,False
247,8192783670889455257,7,27.0,0,3,False,True,False,False
247,8192783670889455257,8,95.0,20,45,True,True,True,False
247,8192783670889455257,9,6.0,1,4,True,True,True,False
247,8194387989130179621,1,0.0,0,1,False,False,False,False
247,8194387989130179621,2,45.0,0,4,False,False,False,False
247,8194387989130179621,3,101.0,0,2,False,False,False,False
247,8194387989130179621,4,10.0,0,2,False,False,False,False
247,8194387989130179621,5,84.0,0,2,False,False,False,False
247,8194387989130179621,6,11.0,0,2,False,False,False,False
247,8194387989130179621,7,220.0,0,8,False,False,False,False
247,8194387989130179621,8,0.0,0,1,False,False,False,False
247,8194387989130179621,9,201.0,0,4,False,False,False,False
247,8198232385016800488,1,129.0,0,2,False,False,False,False
247,8211713541205517648,1,485.0,0,12,False,False,False,False
247,8211713541205517648,2,99.0,0,2,False,False,False,False
247,8211713541205517648,3,109.0,0,4,False,False,False,False
247,8211713541205517648,4,951.0,0,11,False,False,False,False
247,8211713541205517648,5,176.0,0,3,False,False,False,False
247,8211713541205517648,6,1948.0,0,17,False,False,False,False
247,8211713541205517648,7,0.0,0,1,False,False,False,False
247,8211713541205517648,8,216.0,0,2,False,False,False,False
247,8211713541205517648,9,523.0,0,2,False,False,False,False
247,8211713541205517648,10,206.0,0,6,False,False,False,False
247,8212606476487920439,1,219.0,0,4,False,True,False,False
247,8213765474804670046,1,0.0,0,1,False,False,False,False
247,8213765474804670046,2,795.0,0,3,False,False,False,False
247,8213765474804670046,3,733.0,0,4,False,False,False,False
247,8213817696376199484,1,513.0,4,24,True,True,True,False
247,8213817696376199484,2,105.0,0,5,False,True,False,False
247,8215030345264803518,1,473.0,0,5,False,False,False,False
247,8215030345264803518,2,792.0,0,8,False,False,False,False
247,8215030345264803518,3,1027.0,0,10,False,False,False,False
247,8215030345264803518,4,442.0,0,5,False,False,False,False
247,8215030345264803518,5,125.0,0,4,False,False,False,False
247,8215030345264803518,6,224.0,0,2,False,False,False,False
247,8215030345264803518,7,168.0,0,5,False,False,False,False
247,8215030345264803518,8,133.0,0,2,False,False,False,False
247,8215030345264803518,9,124.0,0,4,False,False,False,False
247,8215030345264803518,10,4489.0,0,9,False,False,False,False
247,8215030345264803518,11,33.0,0,3,False,False,False,False
247,8215030345264803518,12,62.0,0,2,False,False,False,False
247,8215030345264803518,13,852.0,0,3,False,False,False,False
247,8215030345264803518,14,361.0,0,4,False,False,False,False
247,8215030345264803518,15,142.0,0,4,False,False,False,False
247,8224196328793260986,1,287.0,0,3,False,True,False,False
247,8224196328793260986,2,418.0,1,9,True,True,True,False
247,8224196328793260986,3,115.0,0,2,False,False,False,False
247,8224196328793260986,4,99.0,1,6,True,True,True,False
247,8224196328793260986,5,564.0,0,5,False,False,False,False
247,8224196328793260986,6,2035.0,0,9,False,True,False,False
247,8224196328793260986,7,829.0,0,5,False,True,False,False
247,8224196328793260986,8,584.0,0,6,False,False,False,False
247,8224196328793260986,9,9.0,0,2,False,True,False,False
247,8224196328793260986,10,1337.0,0,4,False,True,False,False
247,8224196328793260986,11,359.0,0,2,False,False,False,False
247,8224196328793260986,12,145.0,0,4,False,True,False,False
247,8224196328793260986,13,16.0,0,2,False,True,False,False
247,8224250491819188800,1,78.0,0,4,False,True,False,False
247,8224250491819188800,2,22.0,1,6,True,True,True,False
247,8231468440757723552,1,252.0,0,2,False,False,False,False
247,8231468440757723552,2,105.0,0,3,False,False,False,False
247,8231468440757723552,3,4.0,0,2,False,False,False,False
247,8231468440757723552,4,589.0,0,4,False,False,False,False
247,8231468440757723552,5,754.0,0,2,False,False,False,False
247,8231468440757723552,6,1846.0,0,3,False,False,False,False
247,8238253336270343940,1,135.0,0,2,False,False,False,False
247,8238253336270343940,2,0.0,0,1,False,False,False,False
247,8238253336270343940,3,231.0,0,2,False,False,False,False
247,8245139941844476785,1,5.0,0,2,False,True,False,False
247,8245139941844476785,2,89.0,0,4,False,True,False,False
247,8245139941844476785,3,5.0,0,2,False,True,False,False
247,8245139941844476785,4,4.0,0,2,False,True,False,False
247,8245139941844476785,5,281.0,2,11,True,True,True,False
247,8245139941844476785,6,603.0,0,6,False,True,False,False
247,8245139941844476785,7,286.0,1,8,True,True,True,False
247,8251111755333577908,1,0.0,0,1,False,False,False,False
247,8251111755333577908,2,288.0,0,11,False,True,True,False
247,8253500415417031165,1,9.0,1,5,True,True,True,False
247,8253500415417031165,2,114.0,1,6,True,True,True,False
247,8253500415417031165,3,164.0,0,5,False,True,True,False
247,8256915806052729557,1,99.0,0,4,False,False,False,False
247,8256915806052729557,2,152.0,0,4,False,False,False,False
247,8256915806052729557,3,144.0,0,6,False,False,False,False
247,8256915806052729557,4,905.0,0,6,False,False,False,False
247,8256915806052729557,5,102.0,0,6,False,False,False,False
247,8260803422325309530,1,0.0,0,1,False,False,False,False
247,8260803422325309530,2,1966.0,0,23,False,False,False,False
247,8260803422325309530,3,65.0,0,2,False,False,False,False
247,8264770520803484258,1,213.0,0,5,False,True,False,False
247,8264770520803484258,2,205.0,0,3,False,True,False,False
247,8264770520803484258,3,111.0,1,7,True,True,True,False
247,8264770520803484258,4,29.0,0,3,False,False,False,False
247,8264770520803484258,5,45.0,0,3,False,True,False,False
247,8264770520803484258,6,3.0,0,2,False,True,False,False
247,8264770520803484258,7,23.0,1,5,True,True,True,False
247,8264770520803484258,8,31.0,0,3,False,False,False,False
247,8264770520803484258,9,4.0,0,2,False,True,False,False
247,8269382316119745828,1,6.0,1,3,True,True,True,True
247,8269382316119745828,2,72.0,0,3,False,True,False,True
247,8269382316119745828,3,4.0,1,3,True,True,True,True
247,8269382316119745828,4,19.0,2,5,True,True,True,True
